x,y,sentiment
Toph,Sokka,"{'neg': 0.053, 'neu': 0.827, 'pos': 0.12, 'compound': 0.4019}"
Toph,Zuko,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}"
Toph,Toph,"{'neg': 0.04, 'neu': 0.833, 'pos': 0.127, 'compound': 0.9226}"
Aang,Toph,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6239}"
Aang,Aang,"{'neg': 0.031, 'neu': 0.911, 'pos': 0.058, 'compound': 0.34}"
Aang,Zuko,"{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.296}"
Aang,Zuko,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}"
Zuko,Aang,"{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.8316}"
Sokka,Sokka,"{'neg': 0.078, 'neu': 0.737, 'pos': 0.185, 'compound': 0.7622}"
Zuko,Aang,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.6597}"
Aang,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Appa,"{'neg': 0.127, 'neu': 0.727, 'pos': 0.146, 'compound': 0.0788}"
Zuko,Aang,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.5423}"
Aang,Zuko,"{'neg': 0.458, 'neu': 0.542, 'pos': 0.0, 'compound': -0.8225}"
Zuko,Aang,"{'neg': 0.086, 'neu': 0.819, 'pos': 0.095, 'compound': 0.128}"
Aang,Aang,"{'neg': 0.126, 'neu': 0.777, 'pos': 0.097, 'compound': -0.1184}"
Zuko,Aang,"{'neg': 0.229, 'neu': 0.636, 'pos': 0.136, 'compound': -0.296}"
Zuko,Sozin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Zuko,"{'neg': 0.058, 'neu': 0.824, 'pos': 0.118, 'compound': 0.8225}"
Aang,Iroh,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.566}"
Zuko,Aang,"{'neg': 0.051, 'neu': 0.935, 'pos': 0.014, 'compound': -0.3818}"
Zuko,Zuko,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.705}"
Zuko,Zuko,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2732}"
Aang,Zuko,"{'neg': 0.065, 'neu': 0.79, 'pos': 0.146, 'compound': 0.506}"
Aang,Zuko,"{'neg': 0.076, 'neu': 0.875, 'pos': 0.048, 'compound': -0.4215}"
Aang,Aang,"{'neg': 0.142, 'neu': 0.783, 'pos': 0.075, 'compound': -0.2244}"
Aang,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sun Warrior chief,Zuko,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.4939}"
Zuko,Aang,"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.2732}"
Aang,Aang,"{'neg': 0.229, 'neu': 0.683, 'pos': 0.088, 'compound': -0.7794}"
Zuko,Aang,"{'neg': 0.101, 'neu': 0.761, 'pos': 0.138, 'compound': 0.8162}"
Aang,Aang,"{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.3527}"
Sun Warrior chief,Aang,"{'neg': 0.056, 'neu': 0.814, 'pos': 0.129, 'compound': 0.7599}"
Sun Warrior chief,Aang,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.8573}"
Aang,Aang,"{'neg': 0.216, 'neu': 0.732, 'pos': 0.052, 'compound': -0.7121}"
Sun Warrior chief,Aang,"{'neg': 0.133, 'neu': 0.84, 'pos': 0.026, 'compound': -0.8795}"
Sun Warrior chief,Aang,"{'neg': 0.12, 'neu': 0.797, 'pos': 0.084, 'compound': -0.1536}"
Aang,Aang,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.2057}"
Zuko,Zuko,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.4767}"
Zuko,Aang,"{'neg': 0.243, 'neu': 0.627, 'pos': 0.129, 'compound': -0.2263}"
Sun Warrior chief,Zuko,"{'neg': 0.091, 'neu': 0.793, 'pos': 0.116, 'compound': 0.3712}"
Aang,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sun Warrior chief,Aang,"{'neg': 0.361, 'neu': 0.639, 'pos': 0.0, 'compound': -0.9442}"
Aang,Zuko,"{'neg': 0.166, 'neu': 0.683, 'pos': 0.151, 'compound': -0.1226}"
Zuko,Aang,"{'neg': 0.063, 'neu': 0.78, 'pos': 0.157, 'compound': 0.6299}"
Zuko,Aang,"{'neg': 0.19, 'neu': 0.67, 'pos': 0.139, 'compound': -0.2263}"
Aang,Aang,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.34}"
Aang,Zuko,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.0516}"
Zuko,Aang,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
Sun Warrior chief,Ham Ghao,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Aang,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.168}"
Zuko,Zuko,"{'neg': 0.21, 'neu': 0.607, 'pos': 0.182, 'compound': 0.1027}"
Zuko,Zuko,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.765}"
Aang,Zuko,"{'neg': 0.323, 'neu': 0.677, 'pos': 0.0, 'compound': -0.4336}"
Sun Warrior chief,Iroh,"{'neg': 0.043, 'neu': 0.725, 'pos': 0.232, 'compound': 0.8442}"
Aang,Aang,"{'neg': 0.171, 'neu': 0.676, 'pos': 0.153, 'compound': 0.296}"
Zuko,Aang,"{'neg': 0.134, 'neu': 0.78, 'pos': 0.086, 'compound': -0.5378}"
Aang,Aang,"{'neg': 0.115, 'neu': 0.794, 'pos': 0.091, 'compound': 0.0516}"
Sokka,Sokka,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.5423}"
Zuko,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Iroh,"{'neg': 0.072, 'neu': 0.651, 'pos': 0.277, 'compound': 0.9313}"
Zuko,Iroh,"{'neg': 0.044, 'neu': 0.725, 'pos': 0.231, 'compound': 0.8605}"
Zuko,Sokka,"{'neg': 0.266, 'neu': 0.63, 'pos': 0.104, 'compound': -0.3291}"
Zuko,Sokka,"{'neg': 0.445, 'neu': 0.555, 'pos': 0.0, 'compound': -0.3412}"
Sokka,Zuko,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.7003}"
Sokka,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Appa,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.8316}"
Sokka,Appa,"{'neg': 0.108, 'neu': 0.823, 'pos': 0.069, 'compound': -0.4427}"
Zuko,Appa,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.8677}"
Katara,Aang,"{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.34}"
Aang,Katara,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Sokka,"{'neg': 0.094, 'neu': 0.76, 'pos': 0.146, 'compound': 0.2263}"
Zuko,Iroh,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.4215}"
Sokka,Iroh,"{'neg': 0.063, 'neu': 0.676, 'pos': 0.261, 'compound': 0.6597}"
Zuko,Mai,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}"
Sokka,Zuko,"{'neg': 0.086, 'neu': 0.588, 'pos': 0.326, 'compound': 0.6705}"
Zuko,Sokka,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.3182}"
Sokka,Sokka,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.7955}"
Sokka,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Sokka,"{'neg': 0.347, 'neu': 0.653, 'pos': 0.0, 'compound': -0.1513}"
Zuko,Iroh,"{'neg': 0.054, 'neu': 0.913, 'pos': 0.033, 'compound': -0.1491}"
Sokka,Suki,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.2244}"
Sokka,Kyoshi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Suki,Sokka,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.7944}"
Sokka,Zuko,"{'neg': 0.109, 'neu': 0.769, 'pos': 0.122, 'compound': 0.0767}"
Suki,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Suki,"{'neg': 0.13, 'neu': 0.712, 'pos': 0.158, 'compound': 0.1179}"
Sokka,Sokka,"{'neg': 0.048, 'neu': 0.866, 'pos': 0.087, 'compound': 0.6124}"
Chit Sang,Suki,"{'neg': 0.098, 'neu': 0.752, 'pos': 0.15, 'compound': 0.1027}"
Suki,Sokka,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
Sokka,Zuko,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2263}"
Chit Sang,Zuko,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.6103}"
Zuko,Chit Sang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Sokka,"{'neg': 0.117, 'neu': 0.693, 'pos': 0.189, 'compound': 0.4019}"
Sokka,Suki,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Sokka,"{'neg': 0.153, 'neu': 0.783, 'pos': 0.064, 'compound': -0.3612}"
Sokka,Zuko,"{'neg': 0.272, 'neu': 0.657, 'pos': 0.071, 'compound': -0.8061}"
Zuko,Sokka,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.5423}"
Sokka,Suki,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Suki,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Sokka,"{'neg': 0.257, 'neu': 0.72, 'pos': 0.022, 'compound': -0.9396}"
Zuko,Sokka,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}"
Sokka,Hakoda,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.8102}"
Suki,Sokka,"{'neg': 0.217, 'neu': 0.333, 'pos': 0.45, 'compound': 0.34}"
Sokka,Sokka,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.5267}"
Hakoda,Sokka,"{'neg': 0.073, 'neu': 0.849, 'pos': 0.078, 'compound': 0.0516}"
Hakoda,Sokka,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.7178}"
Sokka,Sokka,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.7205}"
Sokka,Kyoshi,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.4767}"
Sokka,Suki,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.1779}"
Sokka,Sokka,"{'neg': 0.12, 'neu': 0.845, 'pos': 0.035, 'compound': -0.5002}"
Hakoda,Sokka,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.8403}"
Sokka,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Zuko,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.7351}"
Mai,Zuko,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.3818}"
Zuko,Mai,"{'neg': 0.722, 'neu': 0.278, 'pos': 0.0, 'compound': -0.3802}"
Mai,Iroh,"{'neg': 0.066, 'neu': 0.803, 'pos': 0.131, 'compound': 0.4939}"
Mai,Mai,"{'neg': 0.048, 'neu': 0.877, 'pos': 0.075, 'compound': 0.1655}"
Mai,Zuko,"{'neg': 0.111, 'neu': 0.582, 'pos': 0.307, 'compound': 0.5719}"
Zuko,Mai,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.7342}"
Mai,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Azula,Zuko,"{'neg': 0.078, 'neu': 0.844, 'pos': 0.078, 'compound': 0.0}"
Zuko,Mai,"{'neg': 0.564, 'neu': 0.436, 'pos': 0.0, 'compound': -0.3802}"
Azula,Azula,"{'neg': 0.146, 'neu': 0.821, 'pos': 0.033, 'compound': -0.7168}"
Mai,Zuko,"{'neg': 0.113, 'neu': 0.683, 'pos': 0.205, 'compound': 0.4284}"
Ty Lee,Mai,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.555}"
Hakoda,Katara,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}"
Aang,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Katara,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Appa,"{'neg': 0.258, 'neu': 0.742, 'pos': 0.0, 'compound': -0.5399}"
Zuko,Katara,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.8553}"
Sokka,Zuko,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.5983}"
Katara,Zuko,"{'neg': 0.127, 'neu': 0.847, 'pos': 0.026, 'compound': -0.7344}"
Zuko,Sokka,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.0772}"
Sokka,Zuko,"{'neg': 0.136, 'neu': 0.745, 'pos': 0.119, 'compound': -0.4501}"
Sokka,Katara,"{'neg': 0.32, 'neu': 0.605, 'pos': 0.075, 'compound': -0.9657}"
Zuko,Sokka,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
Sokka,Suki,"{'neg': 0.12, 'neu': 0.661, 'pos': 0.219, 'compound': 0.508}"
Katara,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Aang,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.5267}"
Aang,Jet,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}"
Katara,Jet,"{'neg': 0.197, 'neu': 0.659, 'pos': 0.144, 'compound': -0.2244}"
Sokka,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Katara,"{'neg': 0.787, 'neu': 0.213, 'pos': 0.0, 'compound': -0.5707}"
Katara,Zuko,"{'neg': 0.102, 'neu': 0.837, 'pos': 0.06, 'compound': -0.2273}"
Aang,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Appa,"{'neg': 0.128, 'neu': 0.549, 'pos': 0.323, 'compound': 0.296}"
Katara,Aang,"{'neg': 0.05, 'neu': 0.83, 'pos': 0.12, 'compound': 0.4019}"
Aang,Sokka,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}"
Sokka,Momo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Katara,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
Zuko,Katara,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Katara,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
Southern Raiders commander,Yon Rha,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Zuko,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.7424}"
Yon Rha,Yon Rha,"{'neg': 0.171, 'neu': 0.785, 'pos': 0.044, 'compound': -0.5719}"
Yon Rha,Katara,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6597}"
Kya,Kya,"{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.0772}"
Yon Rha,Yon Rha,"{'neg': 0.247, 'neu': 0.532, 'pos': 0.221, 'compound': -0.1774}"
Katara,Katara,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.7955}"
Katara,Katara,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6476}"
Katara,Zuko,"{'neg': 0.218, 'neu': 0.617, 'pos': 0.165, 'compound': -0.2199}"
Zuko,Katara,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.6249}"
Katara,Ozai,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.6801}"
Zuko,Zuko,"{'neg': 0.041, 'neu': 0.886, 'pos': 0.073, 'compound': 0.3818}"
Suki,Aang,"{'neg': 0.049, 'neu': 0.888, 'pos': 0.063, 'compound': 0.1511}"
Sokka,Aang,"{'neg': 0.104, 'neu': 0.825, 'pos': 0.071, 'compound': -0.4404}"
Sokka,Katara,"{'neg': 0.181, 'neu': 0.74, 'pos': 0.079, 'compound': -0.4574}"
Actress Katara,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Actor Sokka,Sokka,"{'neg': 0.226, 'neu': 0.659, 'pos': 0.115, 'compound': -0.5696}"
Sokka,Than,"{'neg': 0.186, 'neu': 0.533, 'pos': 0.281, 'compound': 0.2924}"
Actress Katara,Katara,"{'neg': 0.112, 'neu': 0.801, 'pos': 0.087, 'compound': -0.5661}"
Actress Aang,Aang,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.9359}"
Actress Katara,Katara,"{'neg': 0.11, 'neu': 0.77, 'pos': 0.12, 'compound': 0.3915}"
Actor Sokka,Sokka,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.8847}"
Actress Aang,Aang,"{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.7574}"
Aang,Aang,"{'neg': 0.303, 'neu': 0.667, 'pos': 0.03, 'compound': -0.9258}"
Toph,Aang,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7959}"
Actor Iroh,Zuko,"{'neg': 0.085, 'neu': 0.808, 'pos': 0.107, 'compound': 0.1511}"
Actor Zuko,Aang,"{'neg': 0.033, 'neu': 0.758, 'pos': 0.209, 'compound': 0.8353}"
Actor Iroh,Zuko,"{'neg': 0.096, 'neu': 0.861, 'pos': 0.043, 'compound': -0.3818}"
Actor Zuko,Iroh,"{'neg': 0.441, 'neu': 0.559, 'pos': 0.0, 'compound': -0.7959}"
Actor Iroh,Aang,"{'neg': 0.136, 'neu': 0.644, 'pos': 0.22, 'compound': 0.2893}"
Actor Zuko,Iroh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Actress Aang,Aang,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9147}"
Actor Zuko,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Blue Spirit,Aang,"{'neg': 0.078, 'neu': 0.752, 'pos': 0.17, 'compound': 0.4199}"
Actor Jet,Jet,"{'neg': 0.25, 'neu': 0.597, 'pos': 0.153, 'compound': -0.3879}"
Actress Katara,Jet,"{'neg': 0.529, 'neu': 0.471, 'pos': 0.0, 'compound': -0.6696}"
Actor Sokka,Yue,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.5972}"
Actress Yue,Sokka,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8213}"
Actress Aang,Aang,"{'neg': 0.049, 'neu': 0.637, 'pos': 0.315, 'compound': 0.8684}"
Sokka,Suki,"{'neg': 0.24, 'neu': 0.709, 'pos': 0.051, 'compound': -0.8172}"
Aang,Aang,"{'neg': 0.172, 'neu': 0.639, 'pos': 0.189, 'compound': -0.2244}"
Toph,Than,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Aang,"{'neg': 0.119, 'neu': 0.715, 'pos': 0.166, 'compound': 0.3927}"
Actor Toph,Toph,"{'neg': 0.067, 'neu': 0.667, 'pos': 0.266, 'compound': 0.6696}"
Katara,Toph,"{'neg': 0.168, 'neu': 0.595, 'pos': 0.238, 'compound': 0.0772}"
Toph,Aang,"{'neg': 0.128, 'neu': 0.768, 'pos': 0.104, 'compound': -0.2695}"
Actor Toph,Aang,"{'neg': 0.114, 'neu': 0.751, 'pos': 0.136, 'compound': 0.5252}"
Actor Iroh,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Actor Zuko,Zuko,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.6696}"
Actor Zuko,Azula,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
Actress Azula,Hide,"{'neg': 0.263, 'neu': 0.512, 'pos': 0.225, 'compound': 0.4168}"
Actress Aang,Jet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Actor Jet,Aang,"{'neg': 0.155, 'neu': 0.723, 'pos': 0.122, 'compound': -0.2225}"
Zuko,Jet,"{'neg': 0.494, 'neu': 0.506, 'pos': 0.0, 'compound': -0.5994}"
Actress Katara,Zuko,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6435}"
Actress Katara,Aang,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.5491}"
Actress Katara,Aang,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.9428}"
Sokka,Aang,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.8132}"
Actor Zuko,Iroh,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.8395}"
Katara,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Actress Azula,Aang,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.3595}"
Sokka,Suki,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Suki,Sokka,"{'neg': 0.321, 'neu': 0.679, 'pos': 0.0, 'compound': -0.6369}"
Katara,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Aang,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2746}"
Suki,Suki,"{'neg': 0.147, 'neu': 0.754, 'pos': 0.098, 'compound': 0.2714}"
Toph,Zuko,"{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.5659}"
Zuko,Iroh,"{'neg': 0.145, 'neu': 0.783, 'pos': 0.072, 'compound': -0.7096}"
Toph,Iroh,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.1655}"
Toph,Zuko,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.8621}"
Sokka,Sokka,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.6775}"
Sokka,Sokka,"{'neg': 0.0, 'neu': 0.958, 'pos': 0.042, 'compound': 0.1511}"
Actor Sokka,Sokka,"{'neg': 0.0, 'neu': 0.557, 'pos': 0.443, 'compound': 0.934}"
Sokka,Katara,"{'neg': 0.184, 'neu': 0.755, 'pos': 0.061, 'compound': -0.7081}"
Actress Katara,Aang,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.7717}"
Actor Sokka,Aang,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}"
Sokka,Aang,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.5411}"
Actor Sokka,Sokka,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.8619}"
Actor Sokka,Aang,"{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.4574}"
Actress Azula,Aang,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3595}"
Actor Ozai,Aang,"{'neg': 0.127, 'neu': 0.688, 'pos': 0.185, 'compound': 0.2714}"
Actor Zuko,Ozai,"{'neg': 0.249, 'neu': 0.751, 'pos': 0.0, 'compound': -0.4559}"
Actor Ozai,Aang,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.453}"
Sokka,Suki,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Zuko,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.1531}"
Aang,Katara,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.4738}"
Zuko,Aang,"{'neg': 0.112, 'neu': 0.836, 'pos': 0.052, 'compound': -0.5386}"
Suki,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Aang,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.8309}"
Aang,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Kuei,"{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.807}"
Toph,Sokka,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.2023}"
Sokka,Suki,"{'neg': 0.387, 'neu': 0.613, 'pos': 0.0, 'compound': -0.2244}"
Sokka,Aang,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.8475}"
Katara,Aang,"{'neg': 0.562, 'neu': 0.438, 'pos': 0.0, 'compound': -0.8398}"
Zuko,Zuko,"{'neg': 0.192, 'neu': 0.703, 'pos': 0.105, 'compound': -0.6553}"
Aang,Ozai,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.6124}"
Zuko,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Aang,"{'neg': 0.246, 'neu': 0.645, 'pos': 0.109, 'compound': -0.7149}"
Katara,Ozai,"{'neg': 0.249, 'neu': 0.496, 'pos': 0.255, 'compound': 0.5157}"
Zuko,Zuko,"{'neg': 0.107, 'neu': 0.824, 'pos': 0.07, 'compound': -0.6705}"
Ozai,Zuko,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4588}"
Shinu,Ozai,"{'neg': 0.05, 'neu': 0.863, 'pos': 0.086, 'compound': 0.128}"
Ozai,Zuko,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.552}"
